committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416269,30B,500436004,1654690,IND,INDIVIDUAL,,,"WILKINSON, ROBIN",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1702.71,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,WILKINSON,ROBIN,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CINCINNATI,452052132,OTHER,*,2022,SB,4120120221632546638,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416269,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416268,30B,500436129,1654690,IND,INDIVIDUAL,,,"WEBER, KOURTNEY",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,100.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,WEBER,KOURTNEY,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,MASSILLON,446463477,OTHER,*,2022,SB,4120120221632546637,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416268,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416268,30B,500436007,1654690,IND,INDIVIDUAL,,,"WEBER, KOURTNEY",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1687.54,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,WEBER,KOURTNEY,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,MASSILLON,446463477,OTHER,*,2022,SB,4120120221632546636,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416268,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416268,30B,500436102,1654690,IND,INDIVIDUAL,,,"VAUGHN, NATHAN",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,90.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,VAUGHN,NATHAN,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,PARMA,441341697,OTHER,*,2022,SB,4120120221632546635,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416268,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416267,30B,500435980,1654690,IND,INDIVIDUAL,,,"VAUGHN, NATHAN",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1688.49,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,VAUGHN,NATHAN,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,PARMA,441341697,OTHER,*,2022,SB,4120120221632546634,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416267,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416267,30B,500436121,1654690,IND,INDIVIDUAL,,,"UPSON GIESE, DEANNE",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,125.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,UPSON GIESE,DEANNE,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,WOOSTER,446912315,OTHER,*,2022,SB,4120120221632546633,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416267,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416267,30B,500435999,1654690,IND,INDIVIDUAL,,,"UPSON GIESE, DEANNE",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1600.93,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,UPSON GIESE,DEANNE,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,WOOSTER,446912315,OTHER,*,2022,SB,4120120221632546632,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416267,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416266,30B,500436148,1654690,IND,INDIVIDUAL,,,"STEINBROOK, CASSEY",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,125.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,STEINBROOK,CASSEY,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CHILLICOTHE,456011360,OTHER,*,2022,SB,4120120221632546631,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416266,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416266,30B,500436026,1654690,IND,INDIVIDUAL,,,"STEINBROOK, CASSEY",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1698.38,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,STEINBROOK,CASSEY,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CHILLICOTHE,456011360,OTHER,*,2022,SB,4120120221632546630,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416266,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416266,30B,500436130,1654690,IND,INDIVIDUAL,,,"SPENCER, RASHID",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,125.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SPENCER,RASHID,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,TOLEDO,436153909,OTHER,*,2022,SB,4120120221632546629,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416266,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416265,30B,500436008,1654690,IND,INDIVIDUAL,,,"SPENCER, RASHID",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1875.18,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SPENCER,RASHID,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,TOLEDO,436153909,OTHER,*,2022,SB,4120120221632546628,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416265,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416265,30B,500436156,1654690,IND,INDIVIDUAL,,,"SOLTESZ, ALEX",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,100.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SOLTESZ,ALEX,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CHESTERLAND,440262908,OTHER,*,2022,SB,4120120221632546627,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416265,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416265,30B,500436034,1654690,IND,INDIVIDUAL,,,"SOLTESZ, ALEX",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1687.54,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SOLTESZ,ALEX,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CHESTERLAND,440262908,OTHER,*,2022,SB,4120120221632546626,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416265,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416264,30B,500436101,1654690,IND,INDIVIDUAL,,,"SNAPE, EMMA K B",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,75.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SNAPE,EMMA,K B,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CLEVELAND,441021537,OTHER,*,2022,SB,4120120221632546625,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416264,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416264,30B,500435979,1654690,IND,INDIVIDUAL,,,"SNAPE, EMMA K B",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1547.47,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SNAPE,EMMA,K B,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CLEVELAND,441021537,OTHER,*,2022,SB,4120120221632546624,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416264,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416264,30B,500436134,1654690,IND,INDIVIDUAL,,,"SINDAYIHERUKA, KASSIM",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,75.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SINDAYIHERUKA,KASSIM,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,WHITEHALL,432133582,OTHER,*,2022,SB,4120120221632546623,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416264,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416263,30B,500436012,1654690,IND,INDIVIDUAL,,,"SINDAYIHERUKA, KASSIM",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1492.24,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SINDAYIHERUKA,KASSIM,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,WHITEHALL,432133582,OTHER,*,2022,SB,4120120221632546622,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416263,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416263,30B,500436154,1654690,IND,INDIVIDUAL,,,"SIMPSON, WILLIAM HEWITT",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,100.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SIMPSON,WILLIAM,HEWITT,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CINCINNATI,452402138,OTHER,*,2022,SB,4120120221632546621,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416263,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416263,30B,500436032,1654690,IND,INDIVIDUAL,,,"SIMPSON, WILLIAM HEWITT",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1721.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SIMPSON,WILLIAM,HEWITT,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CINCINNATI,452402138,OTHER,*,2022,SB,4120120221632546620,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416263,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416262,30B,500436117,1654690,IND,INDIVIDUAL,,,"SHEFFEY, DEMAR",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,90.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SHEFFEY,DEMAR,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,RICHMOND HEIGHTS,441433017,OTHER,*,2022,SB,4120120221632546619,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416262,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416262,30B,500435995,1654690,IND,INDIVIDUAL,,,"SHEFFEY, DEMAR",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1437.84,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SHEFFEY,DEMAR,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,RICHMOND HEIGHTS,441433017,OTHER,*,2022,SB,4120120221632546618,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416262,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416262,30B,500436158,1654690,IND,INDIVIDUAL,,,"SHANK, CAMERON NICHOLAS",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,125.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SHANK,CAMERON,NICHOLAS,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,AMELIA,451021400,OTHER,*,2022,SB,4120120221632546617,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416262,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416261,30B,500436036,1654690,IND,INDIVIDUAL,,,"SHANK, CAMERON NICHOLAS",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1687.54,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SHANK,CAMERON,NICHOLAS,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,AMELIA,451021400,OTHER,*,2022,SB,4120120221632546616,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416261,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416261,30B,500436138,1654690,IND,INDIVIDUAL,,,"SECORD, CHRISTOPHER",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,125.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SECORD,CHRISTOPHER,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,TOLEDO,436232043,OTHER,*,2022,SB,4120120221632546615,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416261,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416261,30B,500436016,1654690,IND,INDIVIDUAL,,,"SECORD, CHRISTOPHER",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1687.56,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SECORD,CHRISTOPHER,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,TOLEDO,436232043,OTHER,*,2022,SB,4120120221632546614,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416261,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416260,30B,500436151,1654690,IND,INDIVIDUAL,,,"SCHREIBER, JOSEPHINE LYNNE",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,90.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SCHREIBER,JOSEPHINE,LYNNE,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,TOLEDO,436231732,OTHER,*,2022,SB,4120120221632546613,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416260,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416260,30B,500436029,1654690,IND,INDIVIDUAL,,,"SCHREIBER, JOSEPHINE LYNNE",OH,,,,,PAYROLL,X,,2022-10-14 00:00:00,1691.34,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SCHREIBER,JOSEPHINE,LYNNE,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,TOLEDO,436231732,OTHER,*,2022,SB,4120120221632546612,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416260,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00016899,OHIO DEMOCRATIC PARTY,2022,12G,202210279546416260,30B,500436098,1654690,IND,INDIVIDUAL,,,"SCHEID, JOSHUA",OH,,,,,PAYROLL REIMBURSEMENT,X,,2022-10-14 00:00:00,150.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,,,0.00,SCHEID,JOSHUA,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102820221592654173,CINCINNATI,452242966,OTHER,*,2022,SB,4120120221632546611,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546416260,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
